channel_id,channel_link,channel_name,subscriber_count,banner_link,description,keywords,avatar,country,total_views,total_videos,join_date,mean_views_last_30_videos,median_views_last_30_videos,std_views_last_30_videos,videos_per_week
UCwOujFdKks1N23YGefq-GRQ,/@nature_cooking,Nature Cooking,79,"https://yt3.googleusercontent.com/XLNS-_ppCi6pMQeWWwia0dGq8PSSEdepyhmF9bS-LAN6IDopddD-3Tf_0xAWnu3AG0Ou1NaXag=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Do you like to cook in a nature environment, this is the place for you. We cook almost every food variety of the world like Appetizers, Condiments, Confectionery, onvenience foods ,Desserts, Dips, pastes and spreads, Dried foods, Dumplings, Fast food, Fermented foods, Halal food, Kosher food, Noodles, Pies, Salads, Sandwiches, Sauces, Snack foods, Soups, Stews

","food, streetfood, eating, exoticfood, foodwars, eat, restaurant, foodchallenge, howto, cookingrecipe, foodrecipe, simplefood, cookingvideo, kitchengadgets, foodideas, ultimatefood, easydinnerideas, whatsfordinner, easyrecipes, easydinnerrecipes, tasty, dinner, dinnerideas, healthymeals, budgetmeals, cheapmeals, mealprep, easymeals, recipe, cooking, howtomake, howtocook, naturecooking, easy meals, quickdinnerideas, mealideas",https://yt3.googleusercontent.com/WyJ7kYjmf2OHDLOdeQBzY-TbSIIViSO2Fundfws6ypG5D6_4_4GvCeFnbDikoll_tMWxY5KJ2Q=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,22717,34,10/12/2022,463.3333333,29,1249.143315,0
UCLfI7lOtm01bguQDCie4gfw,/@Chandzugz,Chand-Zug!19M🪐,10,"https://yt3.googleusercontent.com/_6NMloEyURs7Jp65FGemtlWig3Adco1RrxJoTTt8E2Au8iaH7suVscIRwCc0A7eEN7YSHPFmJw=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","     >>>>> ={Chand-Zug!}=>>>
         reseller'S ----woman
➖➖➖➖ Promotional video ads||
✅ Instagram🆔
Chandzug_

✅YouTube:🆔
chand'ZUG_

✅ Facebook:🆔
chand'ZUG_
_______________
Plz everyone support mee fully;🔺
➖➖➖➖➖
#exercise
#gym center
# fitness #body","Exercise, Workouts lose belly fat, Flat stomach, Legs exercise, Body flat fitness exercise, #Fat burning exercise, #Full Fat belly burning exercise, #slim belly weigh loss, #youtubenew channel, YouTube shorts, #yt studio, #viralvideo",https://yt3.googleusercontent.com/stj6spvsiwKrceclXol8cJ3BeU6xf5wH23CPMV2gaGRWlGGABt3JfJeNT3YTcvF-097f-FyVHQ=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,3292,29,11/19/2023,2.714285714,1.5,3.493434074,1.25
UCEmj42Sc-aBy2yeCsdJphQw,/@SriLankanWorkingMoms,Sri Lankan Working Moms,5850,"https://yt3.googleusercontent.com/3lyzVoLk--VoCn9u4hQ41bLwF8W1dL9iPurfFZzbX3EqVaGglY2xMf5Nh-3GBnhZtkTSd-6WpA=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","I am a Sri Lankan professional as well as a mother of two kids. During my journey in personal and professional lives, I have come across several challenges which are common to all working moms. Hence I thought of sharing my experiences and tips which could be helpful for other working moms who are struggling to achieve their dreams. 

Send your comments and suggestions to slworkingmoms@gmail.com

රැකියාවක නිරත වන හා දරුවන් දෙදෙනෙකුගේ මවක් වශයෙන් මා මුහුණ පෑ අභියෝග සඳහා යොදා ගත් සරල පිළියම් ඔබ හා  බෙදා ගැනීමයි මෙහි මුලිකම අරමුණ වන්නේ. රැකියාවක නිරත වන සියළුම මව්වරුන්ට තමන්ගේ ජිවිතයේ අතහැරුණු සිහින කරා යාමට මෙය උපකාරී වනු ඇත. 
",,https://yt3.googleusercontent.com/LfDl5vZwpJfaQx3uKwkfRhEu4d-NCFNTLDtPZ5QxOsSB3gTyUEIgVLmCthvWQY7cf4JB8wy7Fw=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,277178,90,7/29/2021,2893.9,1107,5563.938296,0
UC5EGgcZyt3GFx1fbofs8CKw,/@CookWithC,Cook With C,622,"https://yt3.googleusercontent.com/NLGa6ZA8m3-5U3W-QbWQPXOlpf84s16ttutd6LV14CxNkbsd1VuD3-OgMkeuHHCPwgjvgFA_0ao=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Cook with C YouTube Cooking channel mainly focused on below objectives.

1.       Food that can be made from ingredients which are easily available at home or readily available at the shops. 
2.       Food that can be prepared in maximum of 5 minutes to 10 minutes of time.
3.       The maximum length of the full video is not more than 3 minutes.  
4.       Introduce easy to make yummy dishes from different countries across the world (Ex: Indian, Arabic, Italian, American, Sri Lankan food recipes etc.)

 I we Invite all of you to take part with our journey of Culinary and have a great experience.","Cook with C, CookwithC, Simple Cooking, Healthy Coioking, How to Cook, Easy Cooking, Short Videos, Shorts, How to, Cooking",https://yt3.googleusercontent.com/ytc/AIdro_lWjGtNi29PJQzMWvF-RkdDHmFsgZuoSTtVQesnzg=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,46450,79,5/7/2020,979.1666667,194.5,2487.101916,0
UCUWsih24MIJm0hrkWmhJkmA,/@dreammirror7936,Dream Mirror ,90800,,"Hi beautiful 💖😍.Welcome to Dream Mirror .I Create Content about Natural hair care,beauty ,fashion and healthy lifestyle .i hope you ""ll like the content .If you like my videos then please like,comment ,share  and subscribe .Much love forever😍😍","Dream, Mirror, Beauty tips, Hair care, beauty tips sinhala, long hair, beauty tips india, long hair remedies, Long hair tips, Long hair tips sinhala, Beauty tips india, Pahapat wenna, Beauty tips iraq, Konde ganawa wawaganna, sri lanka hair care, Sudu wenna, beauty tips dubai, Beauty tips arabi, Hair fall problem, Long hair care, Konde wawana rahas, Beauty tips nepal, World best haircare tips, Home remedy for beauty, Home remedy for hair care",https://yt3.googleusercontent.com/ztR2-bcIBz6qJwI7yi6CCH104FCGMYPq0hmcuM1WOwTYpezqOktjMqrJ0UQ-5nCLb0VdLG7J=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,6262527,110,2/7/2022,87891.36667,29885,148621.9766,0.25
UCs7RV2B22YkQKKQYepuiIxg,/@paradisetiliz,Paradise Tiliz,46600,"https://yt3.googleusercontent.com/GxHwzMT3OeL8kaNIRRugDKAFxzcLMGLlyc68lrLYBG_dF2Iq8DDt8ioXNBkwkBD8UyxevtMX=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Hi ..I am a proud mother of two trying to become better everyday. You will see all kinds of stories related to motherhood , pregnancy tips , beauty related tips and day in the life vlogs .. I will be sharing some life hacks bonus too.. (eventhough I belive using shortcuts does not make it any better ) .
So join me in my imperfect mummy journey and share your life too.. 

Lots of love 
Thilini Gunawardhane .🍻
","Sinhala, Srilankan, Srilankan toddler, Sinhala Vlogs, food, Meal plan, Sri lankan mom, Sri lankan life, sinhala pregnancy tips, sinhala mummy vlogs, Sinhala life style vlogs, ape miss, sinhala travel vlogs, paradise tiliz, sinhala beauty tips",https://yt3.googleusercontent.com/ytc/AIdro_lD4C0ruIgQuqh_ur_UHfSJzKcbEmB7dceqd-JM4A=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,6320177,283,2/24/2020,7532.233333,4843.5,7060.461575,1
UCdjoD5uwST8T6qb7Vt90TEw,/@chamod100m,Chamod 100m 🇱🇰,115000,"https://yt3.googleusercontent.com/on-4Fe6YWXVFBaMFC3eMmNIbr_N4iw1HgJfeM07GbCj3bpQhD-9gSmIr2zsx64L9p5-EOULrWg=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","""Welcome to the official YouTube channel of Chamod Mahinsasa Yodhasinghe,🇱🇰 Sri Lanka's reigning 100m champion! Join me on this exhilarating journey as I share my passion for athletics, personal achievements, training tips, and exclusive behind-the-scenes footage of my athletic endeavors. Get inspired, stay motivated, and witness the dedication it takes to become a champion. Subscribe now to witness the incredible speed, determination, and triumphs as we push boundaries and strive for excellence together. Let's chase dreams and achieve greatness!""
",,https://yt3.googleusercontent.com/Ruy9wnPelpQOdnegOWWmi6VanYecrgY_PJz0RoN5jUgn61pywLbjuCvDhfJ0Gmz9T8q9KMyd=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,119930297,574,1/2/2017,3755.566667,2752,5060.812844,0.25
UCBNmk5a3mN-OZgJPHXFKUKg,/channel/UCBNmk5a3mN-OZgJPHXFKUKg,Mindylk🔥,64,"https://yt3.googleusercontent.com/9JjupBRT3CX1yPoeHZSiwF9YSU7S2Bo1y4I9Nxae6J2Ku3lNaoY596qf4l4IQki57RUPsZzmYA=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Hello everyone. Welcome to my YouTube channel. Your subscriptions are truly blessed to me..
 Thank you ❤️❤️
On my channel, you will find many videos and incredible songs, and all the music and covers belong to their original owners.❤️🤞","Mindlylk, whatsapp, status, pure, pain, feelings miss you",https://yt3.googleusercontent.com/rQeSVasSf4T2uiXXahLT2l0x13UcyM3uXIAk-xDsZw73PLQpim3jsd5c6--p-R-ZY1ztTjqsHew=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,16891,133,9/27/2022,18.66666667,11.5,24.07811362,5.5
UCFZv3tNiFCA-IwYRhFEF33Q,/@gorgeousworld,Gorgeous World,106,"https://yt3.googleusercontent.com/4Ronk6ht1xEPD80dbRiZTWzbsRSQydNzKfDYcjsoofTzdLzHfZ_vYXqrNYF-qujzBU2L1gEZmA=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","We all know the travel destinations usually at the top of every traveler’s list: Stonehenge, the Pyramids, and the Grand Canyon but this list looks deeper. Even though we traveled a lot there are some beautiful things we can never see or hear since mother nature is very secretive. From the most wonderful stars to the deep sea treasures from the most beautiful butterflies to the vicious snakes I will upload videos on things I was excited to know about animals, food items, planets, stars, trees, etc, etc. hope you'll be excited too to get to know. ","gorgeousworld, gorgeous, world, travel, adventure, nature, beauty, exploration, culture, wildlife, scenery, photograph, landscapes, food, architecture, history, beaches, mountains, waterfalls, islands, sunsets, nationalparks, cityscapes, animals, top10, howtofind, sea",https://yt3.googleusercontent.com/BRW4RXxLh3o9KL_IAYyAnhsVMpAfsf12ydQghNEsI-ow98XCRHFh-BrrFGUjLyzeShQm9cNfIA=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,44688,81,2/27/2023,104.7727273,77.5,119.6676959,0
UCpIq-U5cRNfDXBTBbwfZz_Q,/@hellfxlearn,Hell FX Learn,21900,"https://yt3.googleusercontent.com/_W5zEO_IKZFFMTx0TGQmaTa-nZHhDLsRMXIUP3F7F6nHHpjrIOQK5ticBKlLYwFErmxzLDsojw=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","We Not only create stuff We let you create with us.
Join us with our Cg/VFX journey.
- D Devinda | Hell FX

Want to hire: hellfxstudio+youtube@gmail.com

#HellFx #HellFX_Learn
#Blender #AfterEffects #animation #tutorial  #unrealengine #ue5 ","Hell fx, Bender VFX tutorials, Blender, After Effects, Hell Fx learn, blender animation tutorials, filmmaking tutorials, hell fx tutorials, blender beginner tutorials, blender sinhala tutorials, b3d, geometry nodes, vfx, 3d, 2d, animation, vfx tutorials, texturing, shaders, render, cycles, eevee, reallusion, character, unreal engine, ue5, unreal engine tutorial, motion dreams",https://yt3.googleusercontent.com/ufoOwX7YkR-rKWsEGg--e6KBOcJWrCKndECZMU9NOmURdkNvkBwbD9ptYxHXI_5UaZi5FjvZdg=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,1459937,102,9/26/2020,9950.133333,2879,24447.93058,0.5
UCzvvSovTljh4O-8Dayy5bAg,/@missbakerkitchen2569,Miss Baker Kitchen,0,,Miss Baker Kitchen Channel is showing how to prepare Sri Lankan Foods to everyone who loves to Sri Lankan Foods. I prepare all the recipes to my husband. He is my biggest fan of my recipes. Cooking is my hobby. Keep my husband happily is my passion. So I share all my cooking methods with all of you. I am sure you will try. I have not luxury cooking tools. That is not an issue for cooking. ,"miss, miss baker, miss baker kitchen, curry, restaurant, recipe, spicy, fried, rice, juice, cake, salad, kitchen, Village, Cooking videos, traditional cooking, girl cooking, Delicious cooking, sri lankan food, sinhala, sri lankan cooking chanenl, cooking videos, sinhala cooking videos",https://yt3.googleusercontent.com/8nMKOWxDOXk3xhX9uHk9k0VnlSkFmdmok4BG2j15ETzWIWXF9jvq18dlEwgc2jhuFd9JcCxhqg=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,109923,254,6/4/2021,1602.133333,275,6182.304326,0.5
UCkBkRlr0q7T_60_s1Ers9zQ,/@littleprogrammer5896,Little Programmer,8,,,,https://yt3.googleusercontent.com/FwayzGvM2pEVQHm_TcNdW5IsmRk4_onaAG37yyegBl8RnYceWShHsVujlTVHP4ih1ccVcFAPuGE=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,330,5,10/14/2014,,,,
UCqoZbyGTVsHUPErog0Sac4w,/@4uveggieclub,4U VEGGIE CLUB,1190,"https://yt3.googleusercontent.com/-vQzZt56U-VJaGEMFwPrjgdBHggUWsb9rRpNYM9v75bAJoS4FxHNGsH7tPy9uP2TKjty1GjC7g=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","
My Dear Collegies,

Thanks for watching my channel.

Welcome to my 4U Veggie Club channel.
My country is Sri Lanka.I was born on cultural & traditional foundation.I am a fully vegetarian and this channel based on fully vegetarian foods.
The main purpose of this channel is to share knowledge about Sri Lankan cuisines, food and cooking methods and also about the preparation of traditional veggie foods of the world. Finally, my dream is to trace the roots of Sri Lankan and worldwide veggies cuisine.  
My dream is to popular veggie foods for friends of all over the world.
I will introduce all the things and I'm sure you will be a vegetarian in very near future.
I'll invite to you for watch my all vedios and improve your knowledge.Finally you will be a avegetarian.

Thank You for stay tuned for more  vlogs 

If you like my channel
Subscribe 
Like
Comments
Share 
Enjoy with veggie cooking ","Sri Lankan food, Vegitable curry, sri lankan cuisine, traditional cuisine, 4U VEGGIE CLUB, 4U, VEGGIE, CLUB, VEGGI FOODS, DELICIOUS, INDIAN RECIPE, HOW TO MAKE, VEGGIE FOODS, VEGITARIAN COOKING, PLANT -BASED RECIPES, VEGAN DISHES, HEALTHY EATING, QUICK AND EASY VEGITARIAN MEALS, DAIRY-FREE COOKING, GLUTEN-FREE COOKING, WHOLE FOODS RECIPES, NUTRITIOUS MEALS, MEAL PREP IDEASIGH, COOKING WITH VEGITABLES, HIGH-PROTEIN VEGITARIANS RECIPES, INTERNATIONAL VEGITARIANS CUISINE",https://yt3.googleusercontent.com/bhzKZ_cax5UPPNpqSSxe3V4ZjzzuVUofYVmuikOFzZVathqj9-IAhF3wWxxLpa1jW133ykVNhQ=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,17367,51,3/12/2012,266.8518519,116,657.1444231,0
UCdrwRxHEcFFTrUPVvuFO5Bw,/@NaveenasTinyTips-Run,Naveena's Tiny Tips,88300,"https://yt3.googleusercontent.com/R-s2QjgAu1ji0rFMQ4RH5rTQ75KLgV7LI3PdDgGrAiEmCA5KoUwV6BccXbhkH6yzu2sVDiUO=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Srilankan Recipes in Tamil (Instagram: Naveenastinytips)

Hello welcome to Naveena's Tiny Tips channel. Subscribe and Join my beautiful world where I get to be myself and enjoy every single moment.

I am a Srilankan and currently living in Bahrain. Just because we are outside our hometown, doesn't mean that we can't enjoy our Delicious Srilankan meals. It only requires some effort to put together our tasty srilankan meals.. so why waiting?? SUBSCRIBE TODAY and learn the easy ways to make all our Srilankan recipes.

JOIN THIS JOURNEY AND GROW TOGETHER


","naveenas, tiny, tips, naveenas tiny tips, naveena, srilankan muslims recipes, srilankan tamil vlog, srilankan lifestyle vlogs, srilankan tips",https://yt3.googleusercontent.com/ytc/AIdro_l43gDgSMjjzTdQH1zE26AoPvRIffn2Q1BocgMU=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,9271460,171,6/15/2020,45143.93333,42398.5,18074.00865,0.75
UC6vfF-irohq6CmfUWlvPryw,/@ARFITNESS,AR FITNESS,25400,"https://yt3.googleusercontent.com/W81D-Q3eeNaZ6EmPJ9PPqNI6xN_4JjnKgdBPrHgcpnZYRi7SaZUR8uQSWsy1_JaTWtdjYLdT=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj",Instagram » @arfitness_official,"workout, home workout, exercise, muscles, sport, sixpack, abs, abs exercise, lower abs workout, abs workout, abs workout program, workout from home, cardio workout, home workout, chest workout, arm workoutPush Ups, 200 push ups a day, 200 Push-Up Challenge, fitness, calisthenics, training, lifestyle, bodyweight workout, Arfitness, Push ups, Pull ups, Gym, Gym workout, Workout challenge",https://yt3.googleusercontent.com/MOkzykxSIdqN3M53mCrPGIOU88r5dhAzljRaXhxxgFK_6Kngsp_ceGqgeViod11UvClbjrfO3Ac=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,2844418,37,9/8/2018,6607.1,4117,7898.329234,0
UCtko7aVzV7RH4LKCSDNbJ7Q,/@worldfitnessempire1428,world fitness empire,43,"https://yt3.googleusercontent.com/SFyjXhFZRKXmqWSYhHzB9BduL137IpUPm2cS79rVQS0g8zp9-Q7lyBoeIrPGsKUtexcvliqv=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","bodybilding 
fitness
music
motivion
best chanel world fitness empire","world fitness empire, bodybilding, fitness, Arnold, Kai green, Phil heath, Ronnie colman, Jay cutler
diet
Schwarzenegger, Arnold Schwarzenegger, Bodybuilding, Motivation, no pain no gain 2020, arnold schwarzenegger no pain no gain, arnold no pain no gain, training, motivation, no pain, workout, fitness, arnold schwarzenegger (celebrity), arnold schwarzenegger bodybuilding, arnold schwarzenegger motivation, arnold schwarzenegger training, arnold schwarzenegger bodybuilding motivation, pain, gain, gym, muscle, austrian oak, arnie Schwarzenegger, arnie",https://yt3.googleusercontent.com/ytc/AIdro_lXOgrBNfZGXQFu7TzUrxC9CuK1V_dpffNQQT0v=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,1437,21,7/29/2020,105.4166667,76.5,90.11054168,0
UCTNig_te3TxOWXWU_XU6iYg,/@user-ph3bt4rg4l,APPLE Tach ,33,,10K subscribers 40 video  ,Appletech,https://yt3.googleusercontent.com/XcM6b5TQiIfROY0sIMe55OFwWKsWb62st_5NgbVr3esNQZXdfzZJeDmQtihfr4khug5siQOB=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,12687,35,5/22/2023,,,,
UCe2gkPNNI6SWYRvWwEuxRbA,/@refugeeskitchen2414,Refugee's kitchen,43,"https://yt3.googleusercontent.com/tqRtoNm8jaRzUlDmcW18C7SIvG0nSJDuVTDnLWpqpeJU8aNR-OWWE8ATzUGVlN9lgy855qeB=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","We are refugee  living in Sri Lanka ..Taste Ka matlab yeh Nahi key sehat kharab ki Jaye....taste Ka matlab hai key sehat aur taste Dono ko barkrar rakha Jaye..main ap ko weight lose Karny aur weight ko barhany ka tarika bi bta skta hon aur wo bi exercise key bagair ,,aur ap ki face beauty skin ki chamak ka kheyal rakhty howy ,, agar ap chahen.....

Please watch my channel #refugiandachulha

Hum  aik refugee family hain ,,humari madad Karen humary channel ko subscribe Karen jazakallah..#healthyfood #healthytaste #dietsplan #loseweight #gainweight #sugarpatients #keephelthy
","Refugee, refugee family, refugee cook, refugian da Chulha, refugee chef, refugee YouTubers, Gareeban da Chulha, apna Chulha, Refugian da chulla, Gareeb chef, Chulla choka, Desi cook, Apna Chulla, Apna cholla, Refugian da cholla, Refugain da cholla, Refugees kitchen, Refugee Ka kitchen, Refugees Ka chulla",https://yt3.googleusercontent.com/tKK7_sO7XKso_0njit7BzIjSMs4ohUJOSIqd75lCvnpZXUXnEfefm2oCDrY--6ByqiJi_OdwnVk=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,28519,54,8/5/2021,6.833333333,3.5,6.998015592,0
